Time,Volume,BidAsk,Open,High,Low,Close
2023-01-06 01:40:00,191,125,10849.5,10855.0,10849.25,10853.75
2023-01-06 01:42:00,41,-24,10853.5,10853.5,10850.5,10852.25
2023-01-06 01:44:00,17,7,10852.5,10853.5,10852.5,10853.0
2023-01-06 01:46:00,79,-11,10853.0,10854.0,10852.0,10852.5
2023-01-06 01:48:00,30,2,10851.75,10852.75,10851.0,10852.25
2023-01-06 01:50:00,37,10,10851.75,10853.75,10851.5,10852.5
2023-01-06 01:52:00,96,-80,10853.25,10854.25,10850.0,10853.0
2023-01-06 01:54:00,42,12,10852.75,10853.0,10850.75,10851.75
2023-01-06 01:56:00,39,-4,10852.25,10853.0,10850.0,10850.5
2023-01-06 01:58:00,68,-19,10850.0,10850.25,10846.75,10849.25
2023-01-06 02:00:00,309,76,10849.5,10861.5,10849.0,10858.75
2023-01-06 02:02:00,161,36,10858.5,10862.5,10857.0,10862.0
2023-01-06 02:04:00,221,-23,10861.75,10863.25,10858.0,10860.0
2023-01-06 02:06:00,216,15,10860.5,10864.25,10860.5,10861.0
2023-01-06 02:08:00,77,-24,10861.5,10862.5,10858.5,10858.5
2023-01-06 02:10:00,81,3,10859.0,10863.75,10859.0,10859.0
2023-01-06 02:12:00,75,-6,10858.5,10860.5,10857.25,10858.5
2023-01-06 02:14:00,92,5,10858.5,10859.25,10856.25,10856.75
2023-01-06 02:16:00,151,-26,10857.0,10857.75,10852.75,10853.25
2023-01-06 02:18:00,161,-33,10853.5,10853.5,10847.0,10847.75
2023-01-06 02:20:00,271,-44,10848.0,10848.0,10841.25,10841.5
2023-01-06 02:22:00,388,-156,10841.0,10844.75,10835.25,10836.0
2023-01-06 02:24:00,251,-27,10836.25,10836.5,10832.0,10834.5
2023-01-06 02:26:00,145,-53,10834.75,10834.75,10831.0,10832.25
2023-01-06 02:28:00,114,6,10832.25,10835.25,10831.25,10831.75
2023-01-06 02:30:00,228,-88,10832.0,10837.25,10831.5,10833.0
2023-01-06 02:32:00,204,-75,10833.25,10834.0,10830.5,10833.0
2023-01-06 02:34:00,139,115,10833.0,10838.75,10833.0,10836.5
2023-01-06 02:36:00,94,-30,10836.25,10837.5,10832.75,10833.0
2023-01-06 02:38:00,134,-10,10833.5,10834.5,10830.75,10832.5
2023-01-06 02:40:00,314,-17,10831.75,10831.75,10827.0,10831.0
2023-01-06 02:42:00,136,32,10831.75,10834.5,10829.5,10833.5
2023-01-06 02:44:00,121,-6,10833.0,10833.0,10828.5,10830.0
2023-01-06 02:46:00,98,51,10830.5,10834.75,10829.75,10834.0
2023-01-06 02:48:00,97,19,10833.0,10833.5,10828.25,10829.75
2023-01-06 02:50:00,111,-4,10830.0,10833.0,10828.75,10833.0
2023-01-06 02:52:00,114,-12,10834.0,10834.25,10829.0,10829.5
2023-01-06 02:54:00,202,-10,10829.5,10831.5,10826.25,10828.25
2023-01-06 02:56:00,347,-177,10828.25,10829.75,10821.25,10823.25
2023-01-06 02:58:00,342,-127,10823.25,10824.0,10817.75,10819.75
2023-01-06 03:00:00,482,0,10819.75,10830.25,10817.5,10823.0
2023-01-06 03:02:00,359,27,10822.75,10833.75,10822.75,10826.5
2023-01-06 03:04:00,251,17,10827.25,10827.25,10820.25,10820.75
2023-01-06 03:06:00,507,-59,10820.75,10822.25,10813.0,10816.75
2023-01-06 03:08:00,317,-8,10816.25,10822.0,10814.5,10816.25
2023-01-06 03:10:00,326,23,10817.0,10819.0,10814.75,10817.75
2023-01-06 03:12:00,311,24,10818.0,10823.75,10814.25,10819.5
2023-01-06 03:14:00,403,-7,10819.75,10820.5,10815.0,10819.5
2023-01-06 03:16:00,917,-144,10818.75,10827.5,10811.0,10825.0
2023-01-06 03:18:00,563,173,10825.0,10834.5,10824.75,10832.25
2023-01-06 03:20:00,474,-52,10832.5,10835.25,10822.25,10826.5
2023-01-06 03:22:00,246,-14,10826.25,10831.75,10826.0,10827.5
2023-01-06 03:24:00,184,-60,10828.0,10830.5,10825.25,10827.75
2023-01-06 03:26:00,137,0,10828.0,10832.0,10827.75,10828.5
2023-01-06 03:28:00,164,38,10828.25,10831.75,10826.75,10828.5
2023-01-06 03:30:00,278,-7,10828.5,10833.75,10826.0,10826.25
2023-01-06 03:32:00,181,-71,10827.0,10828.5,10823.25,10824.0
2023-01-06 03:34:00,351,33,10824.5,10830.75,10820.25,10829.75
2023-01-06 03:36:00,253,48,10829.5,10833.0,10828.25,10831.25
2023-01-06 03:38:00,115,-14,10831.75,10832.75,10829.5,10832.5
2023-01-06 03:40:00,248,-42,10833.0,10833.5,10824.25,10826.75
2023-01-06 03:42:00,398,-64,10826.5,10827.0,10818.5,10820.25
2023-01-06 03:44:00,165,-6,10821.0,10825.0,10820.75,10823.0
2023-01-06 03:46:00,128,-27,10823.5,10824.0,10819.5,10822.5
2023-01-06 03:48:00,118,-8,10821.75,10826.25,10820.5,10821.0
2023-01-06 03:50:00,108,12,10820.75,10824.5,10819.0,10822.75
2023-01-06 03:52:00,147,20,10823.0,10825.75,10821.5,10824.0
2023-01-06 03:54:00,268,39,10825.75,10829.0,10823.75,10827.75
2023-01-06 03:56:00,122,-5,10828.0,10828.75,10825.25,10827.0
2023-01-06 03:58:00,102,-5,10827.0,10828.5,10824.5,10828.25
2023-01-06 04:00:00,301,-63,10828.0,10829.25,10820.25,10822.0
2023-01-06 04:02:00,319,-92,10822.25,10822.25,10814.5,10818.0
2023-01-06 04:04:00,271,134,10817.25,10822.0,10815.0,10821.25
2023-01-06 04:06:00,175,-9,10820.25,10820.25,10815.0,10815.0
2023-01-06 04:08:00,836,-201,10815.0,10816.0,10803.5,10809.5
2023-01-06 04:10:00,706,-153,10809.25,10809.5,10795.25,10798.75
2023-01-06 04:12:00,369,-26,10798.5,10799.5,10793.25,10795.25
2023-01-06 04:14:00,272,46,10795.75,10800.0,10793.25,10798.75
2023-01-06 04:16:00,252,29,10799.0,10803.0,10798.75,10799.75
2023-01-06 04:18:00,261,-4,10800.0,10802.25,10797.5,10801.5
2023-01-06 04:20:00,957,-468,10801.75,10802.25,10782.75,10787.0
2023-01-06 04:22:00,620,77,10787.25,10797.25,10781.25,10791.75
2023-01-06 04:24:00,325,-45,10791.5,10793.5,10788.25,10789.25
2023-01-06 04:26:00,192,1,10789.25,10794.25,10789.25,10792.25
2023-01-06 04:28:00,224,-24,10792.0,10794.25,10788.75,10788.75
2023-01-06 04:30:00,288,-97,10789.0,10790.75,10784.5,10786.0
2023-01-06 04:32:00,335,-23,10785.75,10790.5,10782.0,10786.0
2023-01-06 04:34:00,351,-110,10786.5,10787.5,10778.0,10780.25
2023-01-06 04:36:00,325,-16,10780.25,10784.25,10780.25,10784.25
2023-01-06 04:38:00,172,14,10784.25,10786.25,10783.75,10785.25
2023-01-06 04:40:00,167,-23,10784.75,10784.75,10780.25,10783.0
2023-01-06 04:42:00,632,278,10783.25,10801.25,10781.75,10795.75
2023-01-06 04:44:00,288,-15,10796.5,10797.0,10790.0,10792.75
2023-01-06 04:46:00,193,29,10793.25,10796.5,10789.75,10795.5
2023-01-06 04:48:00,274,-16,10796.0,10799.0,10793.5,10798.25
2023-01-06 04:50:00,230,9,10798.0,10800.0,10794.0,10795.5
2023-01-06 04:52:00,261,-6,10795.25,10799.75,10794.0,10798.5
2023-01-06 04:54:00,214,23,10798.25,10803.25,10798.25,10800.5
2023-01-06 04:56:00,140,5,10800.5,10802.75,10799.0,10802.5
2023-01-06 04:58:00,190,21,10802.75,10805.5,10800.75,10803.75
2023-01-06 05:00:00,423,-42,10803.5,10803.75,10792.0,10795.75
2023-01-06 05:02:00,284,-11,10795.25,10800.5,10793.25,10798.75
2023-01-06 05:04:00,239,71,10798.75,10804.25,10797.25,10802.5
2023-01-06 05:06:00,201,0,10802.25,10803.5,10797.75,10799.0
2023-01-06 05:08:00,187,-6,10798.5,10799.25,10795.75,10799.0
2023-01-06 05:10:00,230,25,10798.75,10807.0,10798.75,10805.25
2023-01-06 05:12:00,415,122,10805.0,10812.25,10804.5,10811.0
2023-01-06 05:14:00,367,-64,10810.5,10813.25,10808.25,10809.0
2023-01-06 05:16:00,565,407,10808.75,10826.0,10808.5,10821.75
2023-01-06 05:18:00,230,-33,10821.25,10821.25,10814.75,10817.75
2023-01-06 05:20:00,168,-5,10818.0,10819.25,10812.0,10814.25
2023-01-06 05:22:00,169,1,10814.25,10818.5,10813.5,10816.0
2023-01-06 05:24:00,162,-27,10816.25,10816.25,10810.75,10811.25
2023-01-06 05:26:00,145,-33,10811.5,10814.0,10808.5,10812.75
2023-01-06 05:28:00,290,-83,10812.75,10813.5,10805.5,10805.75
2023-01-06 05:30:00,716,-378,10806.25,10811.5,10801.5,10808.25
2023-01-06 05:32:00,78,26,10808.0,10811.5,10808.0,10810.0
2023-01-06 05:34:00,86,-21,10809.25,10809.25,10806.0,10807.5
2023-01-06 05:36:00,141,14,10807.5,10814.0,10807.5,10813.25
2023-01-06 05:38:00,90,11,10814.0,10815.25,10811.5,10815.0
2023-01-06 05:40:00,108,10,10814.5,10818.0,10813.75,10817.25
2023-01-06 05:42:00,294,-59,10817.75,10822.25,10817.0,10818.25
2023-01-06 05:44:00,112,-19,10817.5,10817.5,10813.25,10813.25
2023-01-06 05:46:00,190,-55,10813.0,10813.25,10807.75,10808.75
2023-01-06 05:48:00,148,-22,10808.5,10813.5,10808.0,10811.75
2023-01-06 05:50:00,213,-57,10812.5,10814.0,10805.25,10808.25
2023-01-06 05:52:00,584,-206,10809.0,10809.5,10798.0,10798.5
2023-01-06 05:54:00,445,13,10798.75,10802.5,10798.25,10798.75
2023-01-06 05:56:00,177,-35,10798.5,10800.0,10797.5,10799.25
2023-01-06 05:58:00,405,-103,10799.0,10799.0,10789.75,10791.0
2023-01-06 06:00:00,302,-8,10790.5,10793.25,10788.75,10792.75
2023-01-06 06:02:00,323,33,10792.75,10798.75,10788.5,10798.25
2023-01-06 06:04:00,463,192,10798.0,10804.25,10796.5,10798.5
2023-01-06 06:06:00,145,-6,10798.25,10801.0,10795.25,10799.5
2023-01-06 06:08:00,255,39,10798.5,10805.25,10798.0,10802.75
2023-01-06 06:10:00,325,21,10802.5,10809.25,10802.5,10804.5
2023-01-06 06:12:00,137,-24,10804.25,10805.0,10801.0,10801.25
2023-01-06 06:14:00,153,0,10800.75,10804.25,10800.0,10804.0
2023-01-06 06:16:00,102,-22,10803.75,10803.75,10800.75,10802.75
2023-01-06 06:18:00,153,18,10802.5,10808.25,10802.5,10805.75
2023-01-06 06:20:00,306,3,10805.5,10811.25,10805.5,10810.5
2023-01-06 06:22:00,330,10,10810.5,10813.0,10806.75,10806.75
2023-01-06 06:24:00,174,-3,10806.75,10812.0,10806.5,10806.5
2023-01-06 06:26:00,355,-152,10806.5,10807.5,10800.0,10802.25
2023-01-06 06:28:00,196,-39,10802.0,10804.25,10799.5,10802.5
2023-01-06 06:30:00,208,-14,10803.25,10808.5,10802.5,10804.0
2023-01-06 06:32:00,229,-94,10804.0,10804.25,10798.5,10801.0
2023-01-06 06:34:00,192,-62,10801.0,10804.25,10799.25,10801.0
2023-01-06 06:36:00,351,-36,10801.75,10802.5,10794.0,10796.0
2023-01-06 06:38:00,619,-4,10796.25,10796.75,10786.5,10791.5
2023-01-06 06:40:00,197,-41,10791.5,10793.0,10787.25,10787.25
2023-01-06 06:42:00,315,105,10787.5,10787.75,10782.75,10787.5
2023-01-06 06:44:00,284,-6,10787.5,10795.25,10787.5,10793.75
2023-01-06 06:46:00,313,-42,10793.25,10794.25,10785.75,10791.5
2023-01-06 06:48:00,110,35,10792.0,10793.5,10789.5,10793.5
2023-01-06 06:50:00,167,14,10793.25,10797.25,10792.75,10796.25
2023-01-06 06:52:00,109,-25,10796.0,10796.75,10791.75,10792.5
2023-01-06 06:54:00,202,12,10793.25,10799.0,10793.25,10795.25
2023-01-06 06:56:00,158,-16,10795.5,10796.5,10790.5,10796.25
2023-01-06 06:58:00,114,-9,10795.25,10797.25,10792.5,10792.5
2023-01-06 07:00:00,364,-38,10792.75,10796.0,10787.5,10788.25
2023-01-06 07:02:00,219,2,10788.25,10793.0,10787.75,10790.0
2023-01-06 07:04:00,340,-96,10790.25,10791.25,10784.0,10785.25
2023-01-06 07:06:00,194,1,10785.5,10788.0,10783.5,10787.25
2023-01-06 07:08:00,173,-12,10787.0,10789.5,10785.75,10786.75
2023-01-06 07:10:00,204,-12,10786.75,10788.0,10783.0,10784.75
2023-01-06 07:12:00,232,-38,10785.0,10785.5,10780.25,10781.75
2023-01-06 07:14:00,269,5,10782.5,10788.75,10782.0,10787.25
2023-01-06 07:16:00,226,-36,10787.5,10787.5,10781.0,10783.0
2023-01-06 07:18:00,474,-8,10782.0,10787.25,10778.5,10786.75
2023-01-06 07:20:00,230,22,10786.25,10789.75,10784.75,10788.0
2023-01-06 07:22:00,169,52,10788.5,10791.5,10787.5,10790.5
2023-01-06 07:24:00,383,47,10790.75,10797.0,10788.25,10796.75
2023-01-06 07:26:00,275,10,10796.75,10798.25,10795.0,10795.5
2023-01-06 07:28:00,228,-37,10796.0,10796.5,10790.25,10794.0
2023-01-06 07:30:00,253,113,10793.75,10801.25,10793.75,10799.75
2023-01-06 07:32:00,263,-34,10800.5,10802.5,10795.25,10796.0
2023-01-06 07:34:00,148,30,10795.5,10799.5,10795.25,10799.25
2023-01-06 07:36:00,198,-8,10799.0,10799.5,10795.0,10796.0
2023-01-06 07:38:00,329,-98,10795.5,10796.0,10789.25,10793.25
2023-01-06 07:40:00,171,60,10792.5,10797.75,10792.5,10797.0
2023-01-06 07:42:00,203,-41,10797.5,10798.0,10792.0,10793.75
2023-01-06 07:44:00,419,-167,10794.0,10794.0,10785.75,10787.0
2023-01-06 07:46:00,721,91,10787.0,10794.75,10786.5,10790.5
2023-01-06 07:48:00,218,19,10790.5,10796.75,10790.5,10792.5
2023-01-06 07:50:00,304,19,10792.25,10799.75,10791.75,10793.75
2023-01-06 07:52:00,138,6,10793.5,10798.0,10792.75,10797.25
2023-01-06 07:54:00,662,108,10797.5,10807.0,10797.5,10805.75
2023-01-06 07:56:00,672,-105,10806.5,10807.25,10796.75,10801.75
2023-01-06 07:58:00,307,-103,10802.0,10802.5,10793.0,10795.25
2023-01-06 08:00:00,885,-116,10795.75,10796.75,10788.5,10790.75
2023-01-06 08:02:00,527,-159,10790.5,10790.75,10782.75,10785.0
2023-01-06 08:04:00,638,-209,10785.0,10786.25,10780.0,10782.0
2023-01-06 08:06:00,497,20,10781.75,10790.25,10781.75,10784.75
2023-01-06 08:08:00,523,2,10784.5,10790.25,10779.75,10790.25
2023-01-06 08:10:00,421,-39,10790.0,10794.25,10788.5,10790.5
2023-01-06 08:12:00,399,-8,10791.0,10793.75,10787.75,10789.0
2023-01-06 08:14:00,386,-79,10788.5,10788.75,10781.75,10782.5
2023-01-06 08:16:00,1034,-303,10781.5,10783.5,10770.0,10773.75
2023-01-06 08:18:00,1548,-590,10773.75,10774.5,10754.0,10755.25
2023-01-06 08:20:00,1086,91,10755.5,10760.75,10751.0,10756.25
2023-01-06 08:22:00,858,241,10755.5,10769.25,10751.0,10765.75
2023-01-06 08:24:00,628,72,10765.75,10771.0,10761.5,10768.0
2023-01-06 08:26:00,848,60,10767.75,10780.75,10766.25,10769.75
2023-01-06 08:28:00,684,-38,10769.25,10778.75,10760.75,10766.5
2023-01-06 08:30:00,10211,827,10763.75,10949.0,10761.5,10834.25
2023-01-06 08:32:00,4495,-59,10832.5,10875.25,10813.5,10841.0
2023-01-06 08:34:00,2931,-92,10842.0,10866.75,10826.25,10857.5
2023-01-06 08:36:00,2704,-335,10857.25,10858.75,10817.75,10841.75
2023-01-06 08:38:00,2990,470,10841.5,10864.75,10832.0,10839.25
2023-01-06 08:40:00,2868,-174,10839.5,10862.25,10835.75,10845.0
2023-01-06 08:42:00,4066,616,10845.75,10881.0,10841.5,10878.0
2023-01-06 08:44:00,6116,1501,10879.0,10928.0,10866.5,10919.0
2023-01-06 08:46:00,4058,-61,10918.75,10928.5,10901.25,10920.0
2023-01-06 08:48:00,2625,-233,10920.5,10926.25,10907.25,10912.25
2023-01-06 08:50:00,3028,746,10911.25,10945.5,10910.75,10941.0
2023-01-06 08:52:00,4190,274,10941.25,10969.5,10939.75,10948.25
2023-01-06 08:54:00,2391,-13,10947.5,10962.5,10931.0,10933.5
2023-01-06 08:56:00,1881,-26,10933.5,10943.75,10921.75,10932.5
2023-01-06 08:58:00,1941,30,10932.5,10954.75,10931.5,10943.5
2023-01-06 09:00:00,2158,-81,10942.75,10948.25,10923.0,10931.0
2023-01-06 09:02:00,1667,161,10931.0,10950.75,10928.5,10936.5
2023-01-06 09:04:00,1200,-224,10936.75,10942.0,10925.25,10927.25
2023-01-06 09:06:00,2538,-493,10928.0,10931.0,10904.0,10905.75
2023-01-06 09:08:00,2557,-247,10905.75,10908.0,10889.0,10899.75
2023-01-06 09:10:00,2016,176,10899.0,10907.0,10895.25,10896.25
2023-01-06 09:12:00,1833,-280,10896.0,10906.0,10886.25,10902.75
2023-01-06 09:14:00,1478,271,10903.0,10908.5,10897.75,10908.0
2023-01-06 09:16:00,1593,2,10907.75,10909.25,10892.75,10892.75
2023-01-06 09:18:00,1467,-205,10893.0,10896.0,10883.25,10886.5
2023-01-06 09:20:00,1968,-116,10886.25,10886.25,10873.5,10874.75
2023-01-06 09:22:00,1477,-3,10875.0,10881.75,10869.25,10878.25
2023-01-06 09:24:00,1127,331,10878.75,10887.25,10878.75,10886.25
2023-01-06 09:26:00,1639,194,10885.75,10899.75,10884.75,10893.0
2023-01-06 09:28:00,1631,168,10893.25,10893.25,10883.5,10891.0
2023-01-06 09:30:00,10448,-155,10891.0,10903.25,10853.25,10874.25
2023-01-06 09:32:00,8016,970,10874.5,10922.75,10868.5,10920.75
2023-01-06 09:34:00,8206,138,10920.5,10945.0,10917.0,10933.5
2023-01-06 09:36:00,10205,-659,10933.5,10937.25,10857.5,10862.25
2023-01-06 09:38:00,10677,-534,10862.75,10866.0,10813.75,10826.0
2023-01-06 09:40:00,7592,-142,10826.75,10844.5,10821.25,10830.25
2023-01-06 09:42:00,9197,-952,10830.5,10836.0,10795.5,10796.0
2023-01-06 09:44:00,8529,-501,10795.75,10796.0,10773.0,10778.0
2023-01-06 09:46:00,7715,494,10778.5,10806.0,10766.25,10795.5
2023-01-06 09:48:00,3801,194,10795.25,10802.0,10787.75,10796.5
2023-01-06 09:50:00,5222,464,10796.75,10825.25,10787.5,10812.0
2023-01-06 09:52:00,3848,-50,10812.25,10827.75,10800.75,10819.5
2023-01-06 09:54:00,5116,637,10819.5,10850.5,10814.0,10845.75
2023-01-06 09:56:00,3809,-453,10846.0,10855.5,10814.75,10817.75
2023-01-06 09:58:00,2770,-114,10817.25,10826.0,10811.75,10814.5
2023-01-06 10:00:00,9529,515,10815.0,10885.0,10815.0,10849.25
2023-01-06 10:02:00,8998,315,10851.0,10894.75,10844.25,10846.75
2023-01-06 10:04:00,4726,-286,10847.5,10868.0,10833.25,10857.75
2023-01-06 10:06:00,3902,235,10856.5,10878.75,10848.0,10876.25
2023-01-06 10:08:00,6790,492,10875.5,10911.25,10874.0,10890.5
2023-01-06 10:10:00,4454,180,10890.5,10910.75,10885.25,10895.75
2023-01-06 10:12:00,4592,188,10895.75,10920.25,10880.25,10909.25
2023-01-06 10:14:00,4837,159,10909.75,10923.0,10889.25,10908.25
2023-01-06 10:16:00,5449,482,10908.75,10942.75,10897.25,10930.75
2023-01-06 10:18:00,3287,-247,10930.25,10937.75,10916.75,10933.0
2023-01-06 10:20:00,4749,-336,10932.75,10938.0,10909.0,10910.75
2023-01-06 10:22:00,4238,-783,10910.25,10920.0,10893.0,10898.75
2023-01-06 10:24:00,3614,399,10898.25,10919.75,10897.25,10909.75
2023-01-06 10:26:00,3668,-729,10909.5,10909.5,10883.0,10889.25
2023-01-06 10:28:00,3164,-426,10890.0,10896.0,10879.0,10891.75
2023-01-06 10:30:00,4164,988,10892.25,10921.25,10887.75,10913.0
2023-01-06 10:32:00,2282,56,10912.75,10924.75,10909.25,10923.75
2023-01-06 10:34:00,2469,191,10923.5,10932.0,10918.0,10931.0
2023-01-06 10:36:00,6701,1238,10931.0,10959.0,10931.0,10957.25
2023-01-06 10:38:00,3100,-195,10957.5,10959.25,10947.75,10954.5
2023-01-06 10:40:00,3740,349,10954.75,10966.5,10954.0,10965.25
2023-01-06 10:42:00,3705,-13,10965.5,10971.25,10952.5,10954.0
2023-01-06 10:44:00,4456,-491,10954.0,10955.5,10938.0,10942.25
2023-01-06 10:46:00,3122,364,10942.5,10953.5,10937.75,10948.25
2023-01-06 10:48:00,4047,616,10948.0,10978.0,10944.0,10975.5
2023-01-06 10:50:00,3477,168,10975.5,10982.0,10965.25,10973.5
2023-01-06 10:52:00,3061,130,10973.5,10981.25,10970.75,10979.5
2023-01-06 10:54:00,4395,263,10979.5,10985.75,10966.75,10976.5
2023-01-06 10:56:00,4058,36,10976.0,10988.0,10968.25,10981.5
2023-01-06 10:58:00,5498,753,10981.25,10999.5,10980.5,10986.25
2023-01-06 11:00:00,3588,159,10986.5,10995.25,10979.5,10992.0
2023-01-06 11:02:00,4797,499,10991.5,11006.5,10989.25,10995.0
2023-01-06 11:04:00,3355,50,10995.25,11009.75,10993.25,11001.75
2023-01-06 11:06:00,5213,118,11001.5,11022.25,11000.25,11005.75
2023-01-06 11:08:00,3324,-60,11005.5,11010.5,10995.5,11009.75
2023-01-06 11:10:00,2363,-178,11009.5,11011.5,10996.5,11000.25
2023-01-06 11:12:00,3049,-756,11000.5,11002.5,10983.75,10987.75
2023-01-06 11:14:00,3656,46,10987.25,10992.25,10979.0,10991.25
2023-01-06 11:16:00,2908,-691,10991.0,10991.5,10970.75,10973.25
2023-01-06 11:18:00,2276,132,10973.5,10981.5,10969.75,10978.5
2023-01-06 11:20:00,2546,159,10978.75,10994.25,10976.5,10993.75
2023-01-06 11:22:00,2301,-58,10993.5,10998.75,10989.5,10994.0
2023-01-06 11:24:00,2040,36,10994.25,11005.25,10992.0,10996.25
2023-01-06 11:26:00,2484,-533,10996.0,11000.25,10978.25,10981.5
2023-01-06 11:28:00,2321,1,10982.25,10994.5,10979.75,10986.25
2023-01-06 11:30:00,2572,-77,10986.5,10992.25,10972.5,10975.0
2023-01-06 11:32:00,3164,61,10975.25,10995.75,10970.75,10992.75
2023-01-06 11:34:00,3111,806,10992.25,11008.5,10991.75,11003.5
2023-01-06 11:36:00,2163,-248,11003.75,11006.0,10991.25,10994.5
2023-01-06 11:38:00,1510,-75,10994.25,11004.5,10992.25,11003.5
2023-01-06 11:40:00,1600,-147,11003.5,11006.5,10995.25,10997.0
2023-01-06 11:42:00,1988,-387,10997.25,11001.0,10988.5,10989.25
2023-01-06 11:44:00,1129,-57,10989.5,10997.75,10989.5,10994.25
2023-01-06 11:46:00,2833,513,10994.75,11000.5,10986.25,10999.75
2023-01-06 11:48:00,3186,752,10999.25,11010.0,10997.5,11005.75
2023-01-06 11:50:00,4913,954,11006.25,11037.25,11005.75,11035.5
2023-01-06 11:52:00,3194,51,11035.5,11043.5,11033.0,11042.25
2023-01-06 11:54:00,2439,-485,11042.25,11042.5,11031.25,11032.5
2023-01-06 11:56:00,1481,-136,11033.0,11038.5,11031.75,11033.75
2023-01-06 11:58:00,2117,-249,11033.25,11036.25,11021.25,11023.75
2023-01-06 12:00:00,1978,267,11024.0,11034.75,11023.5,11030.25
2023-01-06 12:02:00,1075,95,11030.5,11034.0,11026.5,11032.5
2023-01-06 12:04:00,1110,51,11032.75,11033.75,11026.5,11029.25
2023-01-06 12:06:00,1457,54,11029.75,11038.0,11025.5,11031.0
2023-01-06 12:08:00,1435,3,11031.25,11034.0,11026.25,11029.5
2023-01-06 12:10:00,1848,-92,11029.25,11039.25,11028.25,11029.75
2023-01-06 12:12:00,1680,-137,11030.25,11031.5,11024.0,11029.0
2023-01-06 12:14:00,2029,-141,11028.75,11032.5,11023.0,11028.25
2023-01-06 12:16:00,2070,-145,11028.5,11029.0,11016.75,11026.75
2023-01-06 12:18:00,1547,89,11026.75,11035.0,11026.25,11032.0
2023-01-06 12:20:00,1275,22,11032.0,11034.25,11028.25,11033.5
2023-01-06 12:22:00,1679,-224,11033.25,11034.75,11018.75,11019.75
2023-01-06 12:24:00,3141,-131,11020.0,11022.0,11007.75,11019.0
2023-01-06 12:26:00,2241,206,11019.0,11025.25,11013.75,11018.25
2023-01-06 12:28:00,1842,639,11017.75,11025.75,11016.75,11020.75
2023-01-06 12:30:00,1675,63,11021.25,11029.5,11019.75,11029.0
2023-01-06 12:32:00,1713,-338,11029.0,11029.5,11013.5,11020.5
2023-01-06 12:34:00,841,-110,11020.0,11020.0,11013.5,11016.5
2023-01-06 12:36:00,673,-61,11016.5,11018.0,11012.5,11012.75
2023-01-06 12:38:00,1808,35,11012.75,11020.5,11005.25,11019.5
2023-01-06 12:40:00,1511,-179,11019.5,11021.5,11005.25,11009.75
2023-01-06 12:42:00,989,-60,11009.75,11013.75,11004.75,11007.0
2023-01-06 12:44:00,1114,192,11007.5,11022.75,11005.5,11021.25
2023-01-06 12:46:00,861,-11,11021.75,11023.0,11016.25,11020.0
2023-01-06 12:48:00,836,-17,11020.0,11023.0,11015.5,11018.25
2023-01-06 12:50:00,786,-41,11017.75,11020.25,11009.5,11010.0
2023-01-06 12:52:00,1183,-25,11009.25,11014.5,11005.0,11014.0
2023-01-06 12:54:00,979,-72,11014.0,11015.75,11005.5,11010.0
2023-01-06 12:56:00,1720,-141,11010.0,11011.25,10997.5,11010.5
2023-01-06 12:58:00,1013,69,11010.0,11015.25,11005.25,11013.0
2023-01-06 13:00:00,1210,174,11013.0,11020.0,11012.5,11013.0
2023-01-06 13:02:00,1473,67,11013.5,11019.75,11008.25,11016.5
2023-01-06 13:04:00,1373,27,11016.5,11024.75,11014.0,11023.75
2023-01-06 13:06:00,2344,336,11023.75,11035.25,11023.25,11030.25
2023-01-06 13:08:00,1233,-25,11030.25,11032.5,11022.75,11027.5
2023-01-06 13:10:00,940,-61,11027.25,11030.5,11021.75,11023.25
2023-01-06 13:12:00,1668,309,11023.0,11038.25,11023.0,11035.0
2023-01-06 13:14:00,1448,-184,11035.0,11035.25,11029.5,11031.5
2023-01-06 13:16:00,1623,-279,11031.5,11035.25,11021.75,11027.25
2023-01-06 13:18:00,810,-70,11027.25,11032.0,11025.0,11027.25
2023-01-06 13:20:00,971,111,11027.5,11032.5,11025.5,11032.25
2023-01-06 13:22:00,838,-2,11032.0,11035.5,11026.0,11030.25
2023-01-06 13:24:00,1007,45,11029.5,11037.5,11029.5,11036.75
2023-01-06 13:26:00,1579,368,11037.0,11046.5,11035.75,11043.25
2023-01-06 13:28:00,1136,35,11043.5,11045.0,11038.0,11042.5
2023-01-06 13:30:00,1522,187,11042.5,11049.0,11042.0,11045.25
2023-01-06 13:32:00,1897,442,11045.5,11058.5,11044.75,11055.0
2023-01-06 13:34:00,1606,-39,11054.75,11057.75,11050.0,11052.0
2023-01-06 13:36:00,1817,459,11051.75,11060.25,11049.75,11058.5
2023-01-06 13:38:00,1860,310,11058.0,11062.75,11055.75,11060.5
2023-01-06 13:40:00,3243,870,11060.25,11076.25,11059.25,11067.5
2023-01-06 13:42:00,2040,-203,11067.25,11073.25,11061.0,11062.0
2023-01-06 13:44:00,1564,-72,11062.0,11065.75,11059.0,11063.5
2023-01-06 13:46:00,1285,-53,11063.5,11067.25,11058.5,11067.0
2023-01-06 13:48:00,1280,-71,11067.0,11068.5,11062.5,11065.25
2023-01-06 13:50:00,1082,-37,11065.5,11066.0,11057.5,11058.5
2023-01-06 13:52:00,779,-14,11058.5,11064.75,11058.25,11062.75
2023-01-06 13:54:00,1218,-66,11062.75,11068.0,11060.5,11066.75
